source_path	action	outcome	destination_sections	disposition	original_git_source	source_snapshot	source_sha256	conversation_evidence
docs/orchestration/capability-port-matrix.md	consolidate_then_remove	incorporated_and_removed	docs/architecture.md#composition-and-dependency-direction; docs/architecture.md#capability-boundaries; docs/validation-evidence.md#provenance-limits-and-separate-work	Historical Sprint matrix replaced by current ownership and explicit unsupported composition, including boot-unavailable contextual File Review; missing original provenance remains qualified.	e2bfc6cb584a9ce7ada0d762f768c605a33b4160:docs/orchestration/capability-port-matrix.md	e2bfc6c checkout bytes before rewrite	e8bc943205e046cb67cd510d261fb309030f58bbf6070f682a8700ceaed36ceb	git history and current composition; original conversation missing
docs/orchestration/decisions/0001-durable-state-and-native-query.md	consolidate_then_remove	incorporated_and_removed	docs/orchestration/README.md#decision-history-and-provenance; docs/orchestration/README.md#from-a-proposal-to-executable-work; docs/architecture/active-database.md#data-families-and-owners	Preserved unified Rust-owned authority and proposal/initiation separation; early schema/native-query identities are superseded by current storage and the later scope decision.	e2bfc6cb584a9ce7ada0d762f768c605a33b4160:docs/orchestration/decisions/0001-durable-state-and-native-query.md	e2bfc6c checkout bytes before rewrite	facc3b0c116b2c557e2ef439f452c5d56d939e9d33fb606e0af4fbb315583b0c	Routed Sprint5 producer019f66b9-9aab-7323-8065-4b82bcbd2c2e lines9,175; Sprint6 convergence019f6bd0-7db6-7931-ab21-66a2e3c70232 lines4,174. Individual ADR producer not all read.
docs/orchestration/decisions/0002-mcp-transport-and-access.md	consolidate_then_remove	incorporated_and_removed	docs/orchestration/README.md#roles-and-application-authority; docs/orchestration/README.md#decision-history-and-provenance	Preserved invocation-scoped loopback MCP, child credential, explicit authentication/Host/Origin validation and server authority versus tool exposure; frozen SDK versions and old test instructions are retired.	e2bfc6cb584a9ce7ada0d762f768c605a33b4160:docs/orchestration/decisions/0002-mcp-transport-and-access.md	e2bfc6c checkout bytes before rewrite	71c4382451de43e900bd00af3c9c099da1ecd0d85edbd477fdd4df381f165041	Routed Sprint5 producer019f66b9-9aab-7323-8065-4b82bcbd2c2e lines9,175; Sprint6 convergence019f6bd0-7db6-7931-ab21-66a2e3c70232 lines4,174. Individual ADR producer not all read.
docs/orchestration/decisions/0003-managed-codex-invocation-and-proof.md	consolidate_then_remove	incorporated_and_removed	docs/orchestration/README.md#from-a-proposal-to-executable-work; docs/orchestration/README.md#decision-history-and-provenance; docs/validation-evidence.md#sprint-5-g3-correction; docs/validation-evidence.md#sprint-6-and-later-execution-stages	Preserved neutral invocation and effect-time/terminal-observation distinction; CLI/approval estimates and checkpoint-specific proof limits are superseded or qualified by later evidence.	e2bfc6cb584a9ce7ada0d762f768c605a33b4160:docs/orchestration/decisions/0003-managed-codex-invocation-and-proof.md	e2bfc6c checkout bytes before rewrite	b63f3fba5098053e4fbacce10f666e4d33867259cd62bd91d0f4fa406020a409	Routed Sprint5 producer019f66b9-9aab-7323-8065-4b82bcbd2c2e lines9,175; Sprint6 convergence019f6bd0-7db6-7931-ab21-66a2e3c70232 lines4,174. Individual ADR producer not all read.
docs/orchestration/decisions/0004-plan-builder-tools-and-contract-evaluation.md	consolidate_then_remove	incorporated_and_removed	docs/orchestration/README.md#from-a-proposal-to-executable-work; docs/orchestration/README.md#decision-history-and-provenance; docs/validation-evidence.md#sprint-5-g3-correction	Preserved trusted server-derived identity and persisted proposal versus semantic acceptance; old tool-count contract is explicitly superseded and G3 sample evidence is corrected.	e2bfc6cb584a9ce7ada0d762f768c605a33b4160:docs/orchestration/decisions/0004-plan-builder-tools-and-contract-evaluation.md	e2bfc6c checkout bytes before rewrite	64da1aa848d3f093d96b62317d335e5b9d45cc1734a05fdc1ebc4b0856872cbc	Routed Sprint5 producer019f66b9-9aab-7323-8065-4b82bcbd2c2e lines9,175; Sprint6 convergence019f6bd0-7db6-7931-ab21-66a2e3c70232 lines4,174. Individual ADR producer not all read.
docs/orchestration/decisions/0005-sprint-5-initiation-scope-revision.md	consolidate_then_remove	incorporated_and_removed	docs/orchestration/README.md#from-a-proposal-to-executable-work; docs/orchestration/README.md#decision-history-and-provenance; docs/validation-evidence.md#sprint-5-g3-correction	Preserved the accepted narrower initiation checkpoint and supersession of schema/native-query assumptions; old gate sequence does not become a current implementation plan.	e2bfc6cb584a9ce7ada0d762f768c605a33b4160:docs/orchestration/decisions/0005-sprint-5-initiation-scope-revision.md	e2bfc6c checkout bytes before rewrite	61f301824f3cb15f3554b787db9757ebb6b08ca11cc3283c0c25e704475bee07	Routed Sprint5 producer019f66b9-9aab-7323-8065-4b82bcbd2c2e lines9,175; Sprint6 convergence019f6bd0-7db6-7931-ab21-66a2e3c70232 lines4,174. Individual ADR producer not all read.
docs/orchestration/decisions/0006-sprint-6-plan-builder-harness-and-confirmation.md	consolidate_then_remove	incorporated_and_removed	docs/orchestration/README.md#from-a-proposal-to-executable-work; docs/orchestration/README.md#decision-history-and-provenance; docs/validation-evidence.md#sprint-6-and-later-execution-stages	Preserved two Plan Builder tools and explicit confirmation; the proposed workspace-writing Bootstrap is identified as superseded by read-only agent/application-owned writes.	e2bfc6cb584a9ce7ada0d762f768c605a33b4160:docs/orchestration/decisions/0006-sprint-6-plan-builder-harness-and-confirmation.md	e2bfc6c checkout bytes before rewrite	f66bcaad2c54b6f8bbfa7e42ccc2b56d98e715db79e2f6b2f7270fa47708ac04	Routed Sprint5 producer019f66b9-9aab-7323-8065-4b82bcbd2c2e lines9,175; Sprint6 convergence019f6bd0-7db6-7931-ab21-66a2e3c70232 lines4,174. Individual ADR producer not all read.
docs/orchestration/decisions/0007-sprint-6-post-confirmation-bootstrap-transition.md	consolidate_then_remove	incorporated_and_removed	docs/orchestration/README.md#from-a-proposal-to-executable-work; docs/orchestration/README.md#decision-history-and-provenance; docs/validation-evidence.md#sprint-6-and-later-execution-stages	Preserved same-attempt material/lifecycle acceptance, application-owned verified writes and bounded recovery evidence; the original stop before later execution is superseded.	e2bfc6cb584a9ce7ada0d762f768c605a33b4160:docs/orchestration/decisions/0007-sprint-6-post-confirmation-bootstrap-transition.md	e2bfc6c checkout bytes before rewrite	ca340ff9a959c682ea4119dac22349ba1ba95806ebc9c04a82b0b2b73950c081	Routed Sprint5 producer019f66b9-9aab-7323-8065-4b82bcbd2c2e lines9,175; Sprint6 convergence019f6bd0-7db6-7931-ab21-66a2e3c70232 lines4,174. Individual ADR producer not all read.
docs/orchestration/decisions/0008-sprint-6-confirmation-context-and-transition-ui.md	consolidate_then_remove	incorporated_and_removed	docs/orchestration/README.md#from-a-proposal-to-executable-work; docs/orchestration/README.md#decision-history-and-provenance; docs/validation-evidence.md#sprint-6-and-later-execution-stages	Preserved one confirmation authority and separate launch acceptance; later original-message evidence resolves User/Application and launch-only context provenance.	e2bfc6cb584a9ce7ada0d762f768c605a33b4160:docs/orchestration/decisions/0008-sprint-6-confirmation-context-and-transition-ui.md	e2bfc6c checkout bytes before rewrite	5fb67bc4104405889a9c44d3978026328f8a4f666bd90a132e36121875461c38	Routed Sprint5 producer019f66b9-9aab-7323-8065-4b82bcbd2c2e lines9,175; Sprint6 convergence019f6bd0-7db6-7931-ab21-66a2e3c70232 lines4,174. Individual ADR producer not all read.
docs/orchestration/decisions/README.md	consolidate_then_remove	incorporated_and_removed	docs/orchestration/README.md#decision-history-and-provenance	Replaced the incomplete Sprint 5 ADR index with subject-owned rationale and explicit supersession across records 0001–0008.	e2bfc6cb584a9ce7ada0d762f768c605a33b4160:docs/orchestration/decisions/README.md	e2bfc6c checkout bytes before rewrite	7343c62d1a812ecdea09269e27ddd792296f483187375a69e3d01a4145c20960	Routed Sprint5 producer019f66b9-9aab-7323-8065-4b82bcbd2c2e lines9,175; Sprint6 convergence019f6bd0-7db6-7931-ab21-66a2e3c70232 lines4,174. Individual ADR producer not all read.
docs/orchestration/epic-product-decisions-exploration.md	consolidate_then_remove	incorporated_and_removed	docs/product-decisions.md#current-accepted-and-applied-are-different; docs/product-decisions.md#evidence-and-relationships; docs/product-decisions.md#publishing-and-other-unfinished-capabilities; docs/product-decisions.md#decision-history-and-provenance	Preserved reasoning-level decisions, typed relationships and evidence navigation; productive versions and explicit acceptance supersede no-persistence/undecided-acceptance claims. Automatic extraction/application remains a proposal.	e2bfc6cb584a9ce7ada0d762f768c605a33b4160:docs/orchestration/epic-product-decisions-exploration.md	e2bfc6c checkout bytes before rewrite	b9ba2c888dcb3473e49d72e4b387057859655da737c180ea9e8042aede7f8b2d	Routed correction history: 019fbe99-1f06-7433-ae70-73a805bd9a01 raw lines9,71,80,171,215; productive acceptance assignment019fd739-8a4f-7ce3-88cd-5f85ee6ff468 line20.
docs/orchestration/epic-sprint-state-contracts-final-handoff.md	consolidate_then_remove	incorporated_and_removed	docs/orchestration/README.md#scope-plans-and-execution-identity; docs/orchestration/README.md#roles-and-application-authority; docs/orchestration/README.md#current-capability-boundaries; docs/orchestration/README.md#source-map	Preserved identities, immutable execution scope, level-specific continuation and artifact/Document/operation distinctions; no-production/no-durable-slice blanket claims and old deferred implementation lists are superseded.	e2bfc6cb584a9ce7ada0d762f768c605a33b4160:docs/orchestration/epic-sprint-state-contracts-final-handoff.md	e2bfc6c checkout bytes before rewrite	d3307d259c2dd8c75b4919551410c8f1013fae8b3db3310aa5fe901ac919d90b	Direct human history: 019f48bb-85b0-7451-bf2c-5483a36a18ff turns019fc0e5-df4a-7711-b986-95eb7923142f and019fc0f8-ec18-7bf0-8ae2-30d54641b9cf; family rationale, not proof of this document producer.
docs/orchestration/epoch-control-surface-discovery-final-handoff.md	consolidate_then_remove	incorporated_and_removed	docs/orchestration/README.md#scope-plans-and-execution-identity; docs/orchestration/README.md#current-capability-boundaries; docs/project-evolution.md#fixed-orchestration-and-configurable-workflows; docs/architecture.md#presentation-and-recorded-review	Preserved planned-versus-observed structure, explicit concern decisions and shared recorded/product composition. Old Epoch terminology, geometry and accepted recorded-view bookkeeping remain historical, not live execution evidence.	e2bfc6cb584a9ce7ada0d762f768c605a33b4160:docs/orchestration/epoch-control-surface-discovery-final-handoff.md	e2bfc6c checkout bytes before rewrite	451f0089a57173d5689675313a5d0409396cce6c43f64aceebb52ec454eccb09	Direct human history: 019f48bb-85b0-7451-bf2c-5483a36a18ff turns019fc0e5-df4a-7711-b986-95eb7923142f and019fc0f8-ec18-7bf0-8ae2-30d54641b9cf; family rationale, not proof of this document producer.
docs/orchestration/file-diff-viewer-exploration.md	consolidate_then_remove	incorporated_and_removed	docs/file-review.md#source-contract-and-authorization; docs/file-review.md#native-contextual-boundary; docs/file-review.md#evolution-and-evidence; offline-review/README.md#file-review-exploration	Read-only source authority and dated visual proof retained; scoped API and artifact validation supersede old gaps while native startup still lacks the producer.	e2bfc6cb584a9ce7ada0d762f768c605a33b4160:docs/orchestration/file-diff-viewer-exploration.md	e2bfc6c checkout bytes before rewrite	b819544610b0780def001e6200412388973b7c8d690e65b9dc6304d42c36d903	019f6e52-184d-7573-af77-479f9883223f raw 9,317,772,778; 019f6ed6-ee68-79d1-b88e-80505d13a163 raw 499; git d4eb0de,7bd5545
docs/orchestration/five-role-sprint-forecasting.md	consolidate_then_remove	incorporated_and_removed	docs/orchestration/README.md#scope-plans-and-execution-identity; docs/orchestration/README.md#roles-and-application-authority; docs/orchestration/README.md#from-a-proposal-to-executable-work	Preserved five execution roles and concern forecast versus started/reevaluated plan; source-backed start/planning transitions replace the unavailable-producer snapshot.	e2bfc6cb584a9ce7ada0d762f768c605a33b4160:docs/orchestration/five-role-sprint-forecasting.md	e2bfc6c checkout bytes before rewrite	dd32ec43dcf7835c00445bbd87d12f648945a3b15b422a94471490c765703385	Direct human history: 019f48bb-85b0-7451-bf2c-5483a36a18ff turns019fc0e5-df4a-7711-b986-95eb7923142f and019fc0f8-ec18-7bf0-8ae2-30d54641b9cf; family rationale, not proof of this document producer.
docs/orchestration/future-sprint-trajectory.md	consolidate_then_remove	incorporated_and_removed	docs/project-evolution.md#fixed-orchestration-and-configurable-workflows; docs/orchestration/README.md#decision-history-and-provenance	Preserved chronology and later de-prioritization; completed/unlaunched historical Sprint forecasts are retired as a current roadmap.	e2bfc6cb584a9ce7ada0d762f768c605a33b4160:docs/orchestration/future-sprint-trajectory.md	e2bfc6c checkout bytes before rewrite	0883e56796e17e24331e6a2e863f9b307e27199c3480cb6deeab32b2233f068b	Direct human history: 019f48bb-85b0-7451-bf2c-5483a36a18ff turns019fc0e5-df4a-7711-b986-95eb7923142f and019fc0f8-ec18-7bf0-8ae2-30d54641b9cf; family rationale, not proof of this document producer.
docs/orchestration/g1-semantic-decision-dossier.md	consolidate_then_remove	incorporated_and_removed	docs/orchestration/README.md#scope-plans-and-execution-identity; docs/orchestration/README.md#roles-and-application-authority; docs/orchestration/README.md#current-capability-boundaries; docs/project-evolution.md#fixed-orchestration-and-configurable-workflows	Preserved fixed responsibility scope, requested/observed facts, separate continuation levels, ordinary policy-driven progression and artifact/Document distinction. Old vocabulary, milestone gates and procedural restrictions are historical.	e2bfc6cb584a9ce7ada0d762f768c605a33b4160:docs/orchestration/g1-semantic-decision-dossier.md	e2bfc6c checkout bytes before rewrite	2e0b6b9a30d0d1c5df772fc01c99b510519a01103d39862daff7fdd3c22290bf	Direct human history: 019f48bb-85b0-7451-bf2c-5483a36a18ff turns019fc0e5-df4a-7711-b986-95eb7923142f and019fc0f8-ec18-7bf0-8ae2-30d54641b9cf; family rationale, not proof of this document producer.
docs/orchestration/nchp-3-controlled-live-evidence.md	consolidate_then_remove	incorporated_and_removed	docs/validation-evidence.md#native-home-evidence; docs/execution-configuration.md#native-home-and-readiness	Partial isolated checkpoint, actual CLI/sandbox argument incompatibility and unobserved boundaries retained; old mandatory consumer-readiness gate replaced by current identity/continuity binding.	e2bfc6cb584a9ce7ada0d762f768c605a33b4160:docs/orchestration/nchp-3-controlled-live-evidence.md	e2bfc6c checkout bytes before rewrite	5a31b58e5907ff96ded4335fdbbd5cc3209cf668fc363c9c027e928ebb01a4c2	git 7f71f12; subsequent closure conversations as above; original producing conversation missing
docs/orchestration/nchp-audit-readiness-closure.md	consolidate_then_remove	incorporated_and_removed	docs/validation-evidence.md#native-home-evidence; docs/execution-configuration.md#native-home-and-readiness; docs/execution-configuration.md#decision-provenance-and-limits	Frozen closure, accepted bounded Workspace/Full Access canary and reopen proof, and residuals retained; audit freeze and speculative refactor prescriptions retired.	e2bfc6cb584a9ce7ada0d762f768c605a33b4160:docs/orchestration/nchp-audit-readiness-closure.md	e2bfc6c checkout bytes before rewrite	f9a05f62dab67efacb07a90320698c334c52402805d308ae4ab2cf6dde23bd7a	019fd909-9a06-76d2-b2af-9b55a8ed7341 raw 470,520; 019fd8a3-434f-7473-8065-d583f3f2c3f9 raw 7,97; 019fd86b-dc4e-7c21-99e9-92fc0984bfeb raw 828,832
docs/orchestration/next-epoch-overview.md	consolidate_then_remove	incorporated_and_removed	docs/project-evolution.md#fixed-orchestration-and-configurable-workflows; docs/project-evolution.md#ideas-that-remain-proposals; docs/project-evolution.md#reading-the-historical-evidence	Preserved the recorded-view to durable-contract transition and proposal/evidence boundaries; historical next-Epoch sequencing and launch status are retired.	e2bfc6cb584a9ce7ada0d762f768c605a33b4160:docs/orchestration/next-epoch-overview.md	e2bfc6c checkout bytes before rewrite	c240b061e70f6286a75159c59774c3ad9420b80c508134371ba0eb6948d0d9ee	Direct human history: 019f48bb-85b0-7451-bf2c-5483a36a18ff turns019fc0e5-df4a-7711-b986-95eb7923142f and019fc0f8-ec18-7bf0-8ae2-30d54641b9cf; family rationale, not proof of this document producer.
docs/orchestration/post-orchestration-review-notes.md	consolidate_then_remove	incorporated_and_removed	docs/project-evolution.md#ideas-that-remain-proposals; docs/architecture.md#presentation-and-recorded-review; docs/orchestration/README.md#current-capability-boundaries	Preserved dated structural-review, parallel-work visibility, demo and annotation proposals; implemented shared views and scoped-review infrastructure are reconciled with current limits rather than left as blanket future work.	e2bfc6cb584a9ce7ada0d762f768c605a33b4160:docs/orchestration/post-orchestration-review-notes.md	e2bfc6c checkout bytes before rewrite	d93a7e2f3d158912d9fb90cb29d258c6e4e9f5130d2d87a646ef7151e36e65d6	Direct human history: 019f48bb-85b0-7451-bf2c-5483a36a18ff turns019fc0e5-df4a-7711-b986-95eb7923142f and019fc0f8-ec18-7bf0-8ae2-30d54641b9cf; family rationale, not proof of this document producer.
docs/orchestration/product-data-controller-integration-final-handoff.md	consolidate_then_remove	incorporated_and_removed	docs/architecture.md#composition-and-dependency-direction; docs/architecture.md#presentation-and-recorded-review; docs/orchestration/README.md#current-capability-boundaries; docs/orchestration/README.md#source-map	Preserved product/recorded dependency injection and typed unsupported states; current native clients supersede the old all-unavailable snapshot, while generic policy/artifact limits remain explicit.	e2bfc6cb584a9ce7ada0d762f768c605a33b4160:docs/orchestration/product-data-controller-integration-final-handoff.md	e2bfc6c checkout bytes before rewrite	9ad0dd565021abc98ab1edc2abb76bc472cea86522a5eda9d11e93de0e191386	Direct human history: 019f48bb-85b0-7451-bf2c-5483a36a18ff turns019fc0e5-df4a-7711-b986-95eb7923142f and019fc0f8-ec18-7bf0-8ae2-30d54641b9cf; family rationale, not proof of this document producer.
docs/orchestration/product-decision-evidence-navigation-review.md	consolidate_then_remove	incorporated_and_removed	docs/product-decisions.md#evidence-and-relationships; docs/product-decisions.md#decision-history-and-provenance; docs/validation-evidence.md#product-decisions-and-file-review	Exact supporting-passage navigation and Back preserved as typed, bounded recorded evidence; evidence is not causal authority or product acceptance.	e2bfc6cb584a9ce7ada0d762f768c605a33b4160:docs/orchestration/product-decision-evidence-navigation-review.md	e2bfc6c checkout bytes before rewrite	a02c01dca881b7456284d35ba430c6e296e4eff279a91732113b1470a695781d	019fd625-747c-7643-b896-686abbe709b6 raw 17,316; git f51ecd4
docs/orchestration/product-read-model-composition.md	consolidate_then_remove	incorporated_and_removed	docs/architecture.md#composition-and-dependency-direction; docs/orchestration/README.md#source-map; docs/orchestration/README.md#current-capability-boundaries	Preserved read-model composition and adapter ownership using current native wiring; superseded client inventories and fixture authority assumptions are retired.	e2bfc6cb584a9ce7ada0d762f768c605a33b4160:docs/orchestration/product-read-model-composition.md	e2bfc6c checkout bytes before rewrite	b9d58a4530e7a3711a8172193c030fdc49a1de57563d9d3f3a9cd4404654856e	Direct human history: 019f48bb-85b0-7451-bf2c-5483a36a18ff turns019fc0e5-df4a-7711-b986-95eb7923142f and019fc0f8-ec18-7bf0-8ae2-30d54641b9cf; family rationale, not proof of this document producer.
docs/orchestration/rust-test-developer-validation.md	consolidate_then_remove	incorporated_and_removed	docs/development.md#command-scope; docs/development.md#outputs-and-optional-rust-helpers; docs/development.md#installed-and-live-checks; docs/validation-evidence.md#developer-tooling	Fast/full lanes, legacy helper distinction and installed/live/paid opt-ins retained; historical measurements separated from current commands.	e2bfc6cb584a9ce7ada0d762f768c605a33b4160:docs/orchestration/rust-test-developer-validation.md	e2bfc6c checkout bytes before rewrite	a28b72bc35140ac40a9946700bb9f1b685252bcf5a5b578f3cbb99fe6242491d	019fe0c7-2bda-7ee2-9c08-47b32fa8820e raw 200,251; 019fcc24-b0dd-7240-a423-f435cc54a1af raw 281; git ab5f52a
docs/orchestration/sprint-5-convergence-evidence.md	consolidate_then_remove	incorporated_and_removed	docs/validation-evidence.md#sprint-5-g3-correction; docs/orchestration/README.md#from-a-proposal-to-executable-work; docs/orchestration/README.md#decision-history-and-provenance	Resolved G3 through the original server-confirmed saved sample; retained corrected-one-call, database-reopen, whole-flow and human-acceptance limits. Conflicting blanket failure and stale task status are retired.	e2bfc6cb584a9ce7ada0d762f768c605a33b4160:docs/orchestration/sprint-5-convergence-evidence.md	e2bfc6c checkout bytes before rewrite	ac0ca6ea8cef15e161d00e393caeedd1ba61e4ad2d46def622a3e45aadbc11d6	Routed correction history019f66b9-9aab-7323-8065-4b82bcbd2c2e raw9,175; WU-S5-12 producer019f6a4e-732e-7532-ae03-921ef2d9c567 raw9 identifies original attachment C:/Users/user/.codex/attachments/3efa326d-9652-4efa-9593-e35176092852/pasted-text.txt, lines175-190,230 directly read. Original human G3 review turn unavailable.
docs/orchestration/sprint-5-extension-and-gates.md	consolidate_then_remove	incorporated_and_removed	docs/orchestration/README.md#decision-history-and-provenance; docs/validation-evidence.md#sprint-5-g3-correction	Preserved the narrower accepted initiation/proposal boundary and its historical evidence; obsolete scope/gate ordering is retired as execution instruction.	e2bfc6cb584a9ce7ada0d762f768c605a33b4160:docs/orchestration/sprint-5-extension-and-gates.md	e2bfc6c checkout bytes before rewrite	761526dec48fde675a272cf7ef551196303504dc5739e91ad38c8548e2639fc5	Routed correction history: 019f66b9-9aab-7323-8065-4b82bcbd2c2e raw lines9,175. Not direct human wording.
docs/orchestration/sprint-6-convergence-evidence.md	consolidate_then_remove	incorporated_and_removed	docs/validation-evidence.md#sprint-6-and-later-execution-stages; docs/orchestration/README.md#from-a-proposal-to-executable-work; docs/orchestration/README.md#acceptance-integration-and-settlement	Synthesized successive planning, execution, integration and settlement checkpoints with evidence limits; the old partial heading, repeated counts and superseded downstream deferrals are not combined into one status.	e2bfc6cb584a9ce7ada0d762f768c605a33b4160:docs/orchestration/sprint-6-convergence-evidence.md	e2bfc6c checkout bytes before rewrite	40a83aa63f60aeacf52c60d3d77cce4f47577a7c62a79d797113673062c96533	Routed convergence history: 019f6bd0-7db6-7931-ab21-66a2e3c70232 raw lines4,174; later individual spine workers not all read.
docs/orchestration/sprint-6-wu-s6-01-evidence.md	consolidate_then_remove	incorporated_and_removed	docs/validation-evidence.md#sprint-6-and-later-execution-stages; docs/orchestration/README.md#from-a-proposal-to-executable-work	Preserved confirmation/tool authority and failed-then-successful proposal-only live probe; first error remains unexplained by confirmation fixes, and human confirmation is not inferred.	e2bfc6cb584a9ce7ada0d762f768c605a33b4160:docs/orchestration/sprint-6-wu-s6-01-evidence.md	e2bfc6c checkout bytes before rewrite	9ab09d52f81a1bc6a6ccc41ba99566f8cacc4de8590cc5ec68f78a24c8bde718	Routed convergence history: 019f6bd0-7db6-7931-ab21-66a2e3c70232 raw lines4,174; later individual spine workers not all read.
docs/orchestration/sprint-6-wu-s6-02-evidence.md	consolidate_then_remove	incorporated_and_removed	docs/validation-evidence.md#sprint-6-and-later-execution-stages; docs/orchestration/README.md#from-a-proposal-to-executable-work	Preserved read-only Bootstrap/application writes and deterministic fresh-attempt/same-attempt recovery evidence; no process reattachment, race-proof containment or live confirmation is inferred.	e2bfc6cb584a9ce7ada0d762f768c605a33b4160:docs/orchestration/sprint-6-wu-s6-02-evidence.md	e2bfc6c checkout bytes before rewrite	df007a5c4294b750abcdacd304081baf47d83519f7d96cbabddf8c3eb0bc5936	Routed convergence history: 019f6bd0-7db6-7931-ab21-66a2e3c70232 raw lines4,174; later individual spine workers not all read.
docs/orchestration/sprint-6-wu-s6-03-evidence.md	consolidate_then_remove	incorporated_and_removed	docs/validation-evidence.md#sprint-6-and-later-execution-stages; docs/orchestration/README.md#from-a-proposal-to-executable-work; docs/orchestration/README.md#decision-history-and-provenance	Preserved shared confirmation, durable launch acceptance and restart correlation, with later User/Application provenance correction; deterministic coverage does not become a human confirmation click.	e2bfc6cb584a9ce7ada0d762f768c605a33b4160:docs/orchestration/sprint-6-wu-s6-03-evidence.md	e2bfc6c checkout bytes before rewrite	7b3c300e084d7465aef2087156b7fc8a2706f50d3d51582dc6cf37294fe984eb	Routed convergence history: 019f6bd0-7db6-7931-ab21-66a2e3c70232 raw lines4,174; later individual spine workers not all read.
docs/orchestration/sprint-epic-detail-review-redesign.md	consolidate_then_remove	incorporated_and_removed	docs/orchestration/README.md#scope-plans-and-execution-identity; docs/orchestration/README.md#roles-and-application-authority; docs/orchestration/README.md#current-capability-boundaries; docs/orchestration/README.md#source-map; docs/architecture.md#presentation-and-recorded-review	Preserved explicit concern/objective/lifecycle relationships, five-role navigation and normalized review ownership. Recorded geometry remains historical; source supersedes absent-start/invocation-registry claims without asserting live review completion.	e2bfc6cb584a9ce7ada0d762f768c605a33b4160:docs/orchestration/sprint-epic-detail-review-redesign.md	e2bfc6c checkout bytes before rewrite	7b77a373207d427a37a51bb7b4369229c799bfd27a0f912de622012d6ebc6195	Direct human history: 019f48bb-85b0-7451-bf2c-5483a36a18ff turns019fc0e5-df4a-7711-b986-95eb7923142f and019fc0f8-ec18-7bf0-8ae2-30d54641b9cf; family rationale, not proof of this document producer.
docs/orchestration/sprint-read-model-decomposition.md	consolidate_then_remove	incorporated_and_removed	docs/orchestration/README.md#scope-plans-and-execution-identity; docs/orchestration/README.md#source-map; docs/architecture.md#composition-and-dependency-direction	Preserved independent plan/revision/planning-point identity and pure sourced projection ownership; historical facade inventory and recorded compatibility details remain retrievable without becoming durable authority.	e2bfc6cb584a9ce7ada0d762f768c605a33b4160:docs/orchestration/sprint-read-model-decomposition.md	e2bfc6c checkout bytes before rewrite	949190e61f1bb2d2ae7192631922186ada325e462777dad3ce06fed281a4c3ee	Direct human history: 019f48bb-85b0-7451-bf2c-5483a36a18ff turns019fc0e5-df4a-7711-b986-95eb7923142f and019fc0f8-ec18-7bf0-8ae2-30d54641b9cf; family rationale, not proof of this document producer.
docs/orchestration/terminology.md	consolidate_then_remove	incorporated_and_removed	docs/orchestration/README.md#scope-plans-and-execution-identity; docs/orchestration/README.md#roles-and-application-authority; docs/project-evolution.md#fixed-orchestration-and-configurable-workflows	Scoped vocabulary to retained Epic/Sprint behavior, kept five roles versus seven skill contexts, and corrected no-durable-Work-Slice/no-production-data claims; old terminology instructions and roadmap statuses are retired.	e2bfc6cb584a9ce7ada0d762f768c605a33b4160:docs/orchestration/terminology.md	e2bfc6c checkout bytes before rewrite	146f35e72b6992d45fcca98ecbfff8ea17b401595545801d483e3be1f60f3638	Direct human history: 019f48bb-85b0-7451-bf2c-5483a36a18ff turns019fc0e5-df4a-7711-b986-95eb7923142f and019fc0f8-ec18-7bf0-8ae2-30d54641b9cf; family rationale, not proof of this document producer.
docs/orchestration/workflow-engine-concept.md	consolidate_then_remove	incorporated_and_removed	docs/workflows.md#author-and-activate-a-recipe; docs/workflows.md#create-an-instance-and-begin-work; docs/workflows.md#triggers-trusted-context-and-results; docs/workflows.md#what-this-engine-does-not-decide	Routing versus product authority, compiled recipes and instances retained; old Role/mixed-Harness terminology translated to current configuration, unresolved joins/group completion not implemented by prose.	e2bfc6cb584a9ce7ada0d762f768c605a33b4160:docs/orchestration/workflow-engine-concept.md	e2bfc6c checkout bytes before rewrite	5330fd9e690f1792c91e7047245ca9d96513250f1c6a846bc9466735a7b53832	related direct Workflow: Replicating Epic Workflow turn01a04442-957d-7591-8791-0aceb3ebfd63; exact producing conversation for this file not established
docs/orchestration/workflow-instance-execution-plan-2026-08-25.md	consolidate_then_remove	incorporated_and_removed	docs/workflows.md#create-an-instance-and-begin-work; docs/workflows.md#resolve-and-deliver; docs/workflows.md#implementation-ownership; docs/workflows.md#what-this-engine-does-not-decide	Instance creation without launch, named selected target, pinned recipe and shared conversation retained; V1 run state/tables/launch procedure and execution-unchanged assertion superseded by actual replacement.	e2bfc6cb584a9ce7ada0d762f768c605a33b4160:docs/orchestration/workflow-instance-execution-plan-2026-08-25.md	e2bfc6c checkout bytes before rewrite	2e475210691eeed913a12f664a5dec84b794d7b175d317429781d13126abee6a	related Database: Managed writes selected later turns; original design turns not read; overhaul raw3070,13451; current storage and instances
